geek_rating,complexity,min_players,max_players,min_time,max_time,min_suggested_age,publisher_freq,min_time_was_missing,max_time_was_missing,min_suggested_age_was_missing,cat_Abstract Strategy,cat_Action,cat_Adventure,cat_Ancient,cat_Animals,cat_Bluffing,cat_Card Game,cat_Children's Game,cat_City Building,cat_Civilization,cat_Deduction,cat_Dexterity,cat_Dice,cat_Economic,cat_Exploration,cat_Fantasy,cat_Fighting,cat_Horror,cat_Humor,cat_Medieval,cat_Miniatures,cat_Movies,cat_Mythology,cat_Nautical,cat_Negotiation,cat_Novel-based,cat_Party Game,cat_Political,cat_Print & Play,cat_Puzzle,cat_Racing,cat_Radio theme,cat_Real-time,cat_Science Fiction,cat_Sports,cat_TV,cat_Territory Building,cat_Transportation,cat_Wargame,cat_World War II,mec_Action Point Allowance System,mec_Action Points,mec_Area Control,mec_Area Influence,mec_Area Majority,mec_Area Movement,mec_Auction/Bidding,mec_Battle Card Driven,mec_Campaign,mec_Campaign Game,mec_Card Drafting,mec_Co-operative Play,mec_Cooperative Game,mec_Deck,"mec_Deck, Bag, and Pool Building",mec_Dice Rolling,mec_End Game Bonuses,mec_Grid Movement,mec_Hand Management,mec_Hex-and-Counter,mec_Hexagon Grid,mec_Influence,mec_Memory,mec_Mission,mec_Modular Board,mec_Open Drafting,mec_Partnerships,mec_Pattern Building,mec_Pattern Recognition,mec_Pick-up and Deliver,mec_Player Elimination,mec_Point to Point Movement,mec_Pool Building,mec_Press Your Luck,mec_Push Your Luck,mec_Role Playing,mec_Roll,mec_Route/Network Building,mec_Scenario,mec_Secret Unit Deployment,mec_Set Collection,mec_Simulation,mec_Simultaneous Action Selection,mec_Solitaire Game,mec_Solo,mec_Spin and Move,mec_Storytelling,mec_Take That,mec_Tile Placement,mec_Trading,mec_Variable Phase Order,mec_Variable Player Powers,mec_Variable Set-up,mec_Voting,mec_Worker Placement,desc_topic_0,desc_topic_1,desc_topic_2,desc_topic_3,desc_topic_4,desc_topic_5,desc_topic_6,desc_topic_7,desc_topic_8,desc_topic_9,desc_topic_10,desc_topic_11,desc_topic_12,desc_topic_13,desc_topic_14,desc_topic_15,desc_topic_16,desc_topic_17,desc_topic_18,desc_topic_19,desc_topic_20,desc_topic_21,desc_topic_22,desc_topic_23,desc_topic_24,desc_topic_25,desc_topic_26,desc_topic_27,desc_topic_28,desc_topic_29,desc_topic_30,desc_topic_31,desc_topic_32,desc_topic_33,desc_topic_34,desc_topic_35,desc_topic_36,desc_topic_37,desc_topic_38,desc_topic_39,desc_topic_40,desc_topic_41,desc_topic_42,desc_topic_43,desc_topic_44,desc_topic_45,desc_topic_46,desc_topic_47,desc_topic_48,desc_topic_49,desc_topic_50,desc_topic_51,desc_topic_52
5.564,3.8,3,6,90,180,14,0.0017925430210325047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12052652615372386,0.03068410264828344,0.11199993502234971,-0.008536803926345591,0.09483762739936234,0.0015877373806502965,0.024038947853802714,0.01197732443380388,0.018257199740982093,-0.054230122370774986,-0.00754231788580238,0.011677311460065743,-0.030597037567272084,-0.012940400745242572,0.027907705243390382,0.0022104564579966783,-0.02048869738759554,-0.008095636474684201,-0.001837734931473805,-0.022637554822521704,0.013043729500888803,0.032527016094830996,0.007961373648137905,-0.032316832331131695,0.01675187561559486,-0.007688401737938763,0.003306815525133254,0.004442429720355839,0.055036294717486986,-0.0035532177113118974,-0.02161262056911824,-0.007916197914611615,0.02562520939580062,0.09554915196897211,0.06245832915825137,-0.02109354516794033,0.03829259309159269,0.017706479506609397,0.005229984337007802,-0.09048089961553454,0.0005623650212693251,-0.02817729304644907,0.016672807145048887,0.026801405220502117,-0.029816860544955387,0.10732917484852332,0.054758146571115975,0.11481076861159858,-0.007714422930606984,0.03349622279068409,0.07923788499972888,-0.07118946788272339,-0.01914548893625763
5.564,1.67,2,2,30,30,14,0.01732791586998088,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3814376213678605,-0.11613642291365536,-0.22633463967162173,-0.10495095129445514,-0.10068186685532825,-0.007997176419150983,0.0010377913784962386,-0.008033013660185584,-0.01452205825898455,-0.04699882482033157,-0.09436224157674233,0.02608580188898798,0.040814700364816235,-0.03855075203188781,0.031740505870798116,0.02472749930317427,-0.0030112385270622973,-0.007376201842499141,-0.04452492574311538,0.003951645795649512,0.012493414773804223,0.03602663293036682,-0.04225055509680722,-0.0007940324058620008,-0.008793744561820605,0.019628255768665507,-0.0010577174809251089,-0.0004689467542708619,-0.02084624503467821,0.03427030216430612,-0.02332818128302799,-0.0025235042868122746,0.028229369829388878,-0.005384099382688941,-0.005425820996910652,-0.0164918787200103,0.0027531147924246655,-0.0009614244517476371,0.03855940898635234,0.018979126484761678,-0.029652414328075978,0.02441936684680935,0.006271274136046618,-0.030948469947973678,0.048424069958317516,0.0571498426214044,-0.01989489290315254,-0.014394516385066898,-0.053042088484566347,-0.007748727217178792,0.005782488919962373,-0.022545296690416442,-0.025966645974035616
5.564,2.0,2,4,20,45,10,0.00621414913957935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1251456694923173,-0.004666475580977886,0.11372562151793965,0.0071174668807253766,0.1224246599809308,0.001904825666968734,0.035105865636759465,0.019583327280353086,0.01772212682144668,-0.014341023946831604,-0.01698439131927421,-0.01357883202108808,-0.011946263588580391,-0.01803050993307909,-0.02883828822969273,-0.03617085751283661,0.004718558232540177,-0.008506547513993176,-0.014350402348313838,-0.03953122848557441,0.028162252059656293,-0.01069980327276154,-0.04250145353780302,-0.00268255981882993,0.0033646967501128355,0.0011636863785412855,0.06471289690835712,-0.029715655534271364,-0.015100426869203544,0.05321518983072263,-0.007695704493252044,0.0014585374185659998,0.06880666471652847,-0.000989069842905759,0.04237585424745853,-0.09066280725023408,-0.08582546072084928,-0.020534374387620017,-0.06081485695588844,0.020209461564596312,-0.009755225674509418,0.05784151715114226,0.012748840330143243,-0.01634427757322569,0.00794015041880059,-0.018430948389342783,0.005194361625559661,0.03875666293026415,-0.051374376160180486,0.03817446105237054,-0.03184268179645144,-0.004222413032150722,0.001400056840532553
5.564,1.6,1,7,30,45,10,0.0002390057361376673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.026741322318801924,0.06042029108177312,-0.0021987045512861444,0.0014072009262968083,-0.0339605926098655,0.057137014570809636,0.00269421010790692,0.07966391127355674,-0.00938981279433645,-0.09528562156663939,0.036845819396163826,0.13674356611834348,-0.21113768777083197,0.1848794585145546,0.03931754828818055,0.11259944443882369,0.30811621651947146,0.2898250947691443,-0.21301530424043846,0.04293526292041576,-0.12684483339047262,-0.08198598034127111,-0.03881654519676002,0.00477777994800024,0.1011050563426106,-0.07920347218894537,0.07993779798440104,-0.07301790456333153,-0.0014813201460282636,0.017405249728896514,-0.08297869252196231,0.0784023530156661,0.10189660523821199,-0.07763716332927069,-0.03861476678302689,-0.0210725821011329,-0.05457769789539883,-0.05102889498064417,0.09606532203070334,-0.010258402870751174,0.05225134785125447,0.024428021636930232,-0.006119746852264297,0.0005348282764241104,-0.015590170496924112,0.07017679196120805,0.07162323470416283,-0.1453710546149125,0.12792897022576483,-0.04951443240775686,-0.047484528116141456,0.02034385535912983,0.02809844084786997
5.564,1.22,1,4,15,30,8,0.0002390057361376673,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2150704416496817,-0.017929065759655513,0.06240109977762992,-0.05393494474353533,-0.020082135510769768,-0.010855474392418052,0.011324765683450672,0.011299448915710213,-0.03596293567953933,-0.011569965473078883,-0.06942163061153254,0.0492011978701349,0.06667461701589186,0.006047583661154454,-0.06019545549297796,-0.01297549808833088,-0.011842795874174358,-0.05047521226778197,-0.0604448870032053,0.058302917726002296,0.07284439077867538,-0.03198884951257634,-0.05162264679939974,-0.03888418994707513,0.05665451217587836,-0.029174150448842688,0.07821011752796699,0.017231979990035118,0.06756863929039475,-0.0028540955982041287,-0.06764822770003683,-0.004231567008693796,-0.00805759932524189,0.02878015281674251,-0.016870406342508446,0.031139717420627475,0.03286439114049479,0.055306843043366964,0.03236268943324278,-0.0058970583771955545,-0.04129843053734389,0.017638931715279586,-0.04673293455617984,0.0669040403172675,0.06362070546670057,-0.0423935896684508,0.10486592787523158,0.032266018346757054,-0.08338944077246391,-0.04546018036122399,0.017679537564741547,0.06248205422693362,0.014723076215880149
5.564,2.33,2,2,20,30,12,0.00011950286806883365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.564,3.4,2,2,45,45,12,0.0004780114722753346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24990389578215536,-0.020046303552416257,0.05907152001707137,-0.03569756454798554,-0.020588406255222985,-0.011486340654035386,-0.030934745349037385,-0.032290854803877805,0.04040091223149485,0.030104702202458568,-0.08498289123736363,0.0080479728149162,-0.0012639336066424993,-0.03596209417620564,-0.0014647716355241291,-0.04881793276214763,0.032932106375760384,-0.0036440939880854803,-0.002883980729268,-0.0520319833954587,-0.004139062765464727,0.03445913353997724,-0.03741075943827307,-0.04246734197035542,0.024316035202006297,-0.017644538389769187,-0.10250867009645327,0.003459301758435982,0.012398393167181337,-0.1203136666373467,-0.055229743207351745,0.0077599100823740955,0.04454669660823789,0.018209306401902953,-0.04692788009008417,0.011931398934253505,-0.01952764047004434,0.018651320433437996,-0.048140671479894814,-0.043157161019329385,0.03547112057672582,-0.019683476253126365,6.542255032385841e-05,0.010338120292862633,-0.03964459800162179,0.0021444902966580815,-0.004553944988757526,-0.005447269814541067,-0.0009058479190204366,0.00541645179452056,-0.010990941349083959,-0.016103826303829585,0.006631257252945463
5.564,1.33,2,4,20,30,8,0.003465583173996176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02844589970263669,0.01736251721869969,-0.01828746420748851,0.010283419733303866,0.01080361284586824,0.004625802266121789,0.01726681223198141,0.028618883367556948,-0.021693137202677945,-0.00031572100243989825,0.04410141070386521,-0.04717381838134103,-0.02721370587036284,-0.012581244764601346,-0.0013521797715904116,-0.05097745243305277,0.03886480823025662,-0.0955886290110398,-0.034842739332601104,0.04399211096285162,0.1366876128957779,-0.05174530181078258,0.20388593395009108,0.32920732657035956,-0.004393709219805559,-0.01069741663692534,-0.08535538330927644,-0.10669991133959358,0.3447186766317618,-0.05296237979623781,-0.23283994229931107,0.09850154648284429,-0.035063958185976685,-0.0777424260422535,-0.004788858813829101,-0.09008295740044031,-0.1448502091559165,0.0031349129991404233,-0.02506306969748025,0.012594970826425116,0.0024341831480163695,-0.04263221197624212,-0.02269358641710715,-0.028557301445208554,0.03505758617588659,-0.03283513794950375,-0.021400483432287773,-0.031806063410488424,0.03772545584276936,0.04597791964127305,-0.010644317408493791,-0.05448015158237419,-0.0049182762297445
5.564,0.0,1,10,20,20,6,0.0004780114722753346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.564,1.67,2,5,30,45,9,0.00011950286806883365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.05466551920826155,0.052170697436310795,-0.0451858237270587,0.0386181662386309,-0.04812467075581254,0.0547079130918557,0.03303083743744151,0.019391082925496288,0.039598971707319915,-0.058829200362246425,-0.04557013888276172,-0.0496792854461926,-0.10392933018391165,0.11510711770753243,-0.05053626227552763,-0.14851571831580584,0.08814893998511818,-0.14385060415837855,0.026744697237935995,0.008716281057929673,0.18769747420027177,-0.053215454508642256,0.01522843851542529,-0.06901685626645042,0.10655650505599017,-0.07509086241401747,-0.14326441328522552,0.02888724967211755,-0.14647195745436908,-0.08174946815876832,-0.019529964316060706,0.04779806008359354,-0.09278536100717315,-0.10827738672537378,0.04774295094284149,0.05481013796570829,0.07752872725066941,0.06353801791433462,-0.09622464258458235,-0.057138899222829005,0.04527330453571452,-0.012930950510044663,-0.025973704089802794,0.014678250856999996,-0.06834102602147471,0.02008359046383179,0.0017562498136998728,0.004796100768370612,-0.02945107313320503,0.029456025219979018,-0.02182697145874806,-0.004883272355120124,-0.019669448358678652
5.564,1.4,2,5,30,30,10,0.0004780114722753346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10721429603766451,0.01756851259177783,-0.01382626845631521,0.043286894475939926,-0.005074860163038612,0.0880828775416592,-0.08831351485584184,-0.0014522555080239783,-0.014113924119198346,-0.0492454828041085,0.03448129496736266,-0.010300945891328645,-0.09759258414089053,-0.053585532877445524,-0.08635761197381522,0.13532557139949172,-0.03298274749395488,0.0554514284112028,0.05349140599916974,0.020709142870345594,0.016326177746313227,0.017656816098984632,0.07389281044854398,0.08189024472611844,-0.03483479117861444,-0.06770413538848162,0.05064079389811141,0.047014398185380765,-0.056103862946490064,0.03328720629408409,0.0194776383611345,-0.10059983654708551,0.018531561201701983,-0.04746590071810333,0.05656271038471744,0.19968771201740682,-0.04870984007088357,-0.006838982210472401,0.1732901646521799,-0.15607946304102885,-0.043936432247954536,0.012048553300265896,-0.038393743939357586,-0.0526762569642963,-0.03692030942758239,-0.03347548436154244,0.18713754892112566,0.010449453316359537,-0.031527500551773974,0.2545175935247099,-0.054890645227620515,-0.04933022507059552,0.06821360211143399
5.564,2.2,1,1,30,90,12,0.0002390057361376673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.564,2.0,2,6,45,60,14,0.00035850860420650097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13428238868221307,-9.500191173708117e-05,0.13526277879022847,-0.002628889376888718,0.1180521009145195,-0.003198678839111701,0.027772678956474298,0.017717223083090372,-0.0011108949789449278,-0.007437034136219248,-0.052039740573564384,0.007919892337512379,0.011905985475234816,-0.015313958725368608,-0.010118076835911986,0.00038287236392126143,0.01660278415575992,-0.012000564154261307,-0.011651964018114636,-0.004187228044645006,0.0027158049184846196,0.005209564919646315,-0.023564157704886547,-0.006340245490851864,-0.006010768255225873,-0.0009944376732356672,0.004891844703486845,-0.007188638614161121,-0.008045776646724415,0.008201568032087447,0.004332975980021293,0.014739985285456017,0.008803634536538991,-0.01086841189067966,0.019488576439749716,-0.0194080418949698,-0.010102479779879268,0.029267215612702607,0.018339589791496358,6.44501852927826e-06,-0.002250680241634746,0.001240858644315286,-0.012987863233105133,0.028966646472216074,0.009684150867700239,0.024209120845867977,0.012441336112334679,-0.010701669354461653,-0.022346958752674027,0.0019605488372050482,0.007247889796392334,-0.052819610051140255,0.01009414953841363
5.564,1.08,3,6,10,30,8,0.00621414913957935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.564,2.63,2,2,60,90,12,0.004660611854684513,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.563,2.44,2,2,60,60,12,0.007170172084130019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.051518756279428674,0.04869526970963152,0.07283994587915538,-0.036832532536958014,-0.10383842607074914,-0.029430980631150686,-0.0048889204113316135,-0.01645448228899572,0.18790460886465551,0.06253430001293302,0.024313369186950002,0.026306893611648827,-0.0623077977366438,0.031115388353786466,0.042613732162074085,0.10926016003850221,0.028938116597934428,-0.09880115376487471,-0.005128388516532502,0.0124669533891431,0.050364828057726324,-0.0007002947219396709,0.0435622402071258,-0.02593673492647763,-0.03282781740930456,0.009687666474437855,0.00928459118562647,0.00036320157585346177,-0.027522394628244247,-0.01860104346316733,0.006385934929301777,0.011435043889225449,0.025549648139765554,-0.035843543652462354,0.05297175548833311,-0.03899581583677528,-0.045292486980621764,-0.025436636817591195,0.07950970284226001,0.011903929963868378,-0.06668664047097854,-0.045976040580720266,-0.02558029352786347,0.03795462813341989,0.02418264395632862,-0.027808660641009383,-0.08679258276259416,0.04262950597912616,0.010140616938130502,-0.09414187072424211,0.0028165470853292176,-0.021678678460106765,0.04885909643336431
5.563,2.0,1,1,15,15,8,0.0015535372848948376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.06860222955906053,0.037695987682939094,0.04420063356357573,1.803348135083916e-05,-0.0014520800073589322,0.030730708424342282,-0.013501082698334098,0.016093860498986624,0.038989290462426794,-0.01876384603184411,-0.04976798127297502,0.0057475754520864165,-0.01393192296106988,0.004588681117185348,-0.009382150658151968,-0.018024902936309338,-0.017121899779270817,-0.020432546437000074,0.047412215021372175,-0.048927881648701446,-0.15562514677082112,0.12760828230492935,0.20912919925829027,-0.0889088876308705,0.10394774458867655,0.2903782709704365,-0.013418059143924988,0.014092825224488922,0.01653333643420388,0.21026186432827113,-0.05533088368533948,0.001798486123360448,-0.15172431744286607,-0.05472972992953843,-0.20565462720053304,0.015701147877540556,-0.029358538920825777,-0.00540743163199559,-0.03826722664624503,0.010112595741874689,0.07589470862241632,0.025373042077580236,0.06690771160985214,0.037507400610082425,-0.08704587385520177,-0.01501971084581625,0.05740889435149056,-0.07414489929326604,0.027905581520183256,0.0036246311544549104,-0.013384886901222845,-0.011104314641269564,-0.007834623886191789
5.563,3.29,1,6,60,180,14,0.00011950286806883365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13408024883849648,0.004103781524673474,0.15208319033443002,-0.035025619231876214,0.0357269049461741,-0.029281939944046945,0.030404682471893398,-0.0029829962682240635,0.02746307592306514,0.04652214632945418,-0.00502715291760793,-0.006219519628520957,-0.022873526351410177,-0.017685596171347386,0.0060011126474599765,-0.051702482023666646,0.009319951743290002,0.05828718878145185,0.007991626685845235,-0.013515625233749357,0.028142050961039482,0.040416810150620486,-0.025469872494679476,0.02188033388164389,-0.012851355316557823,-0.020945264799008052,-0.05620595456602289,-0.08868732279860597,-0.016323957118824225,0.0563502106084071,0.019050026271556622,0.01612227629091727,-0.019547734804904807,-0.04324329067857788,-0.08833214234529363,-0.011888711308181412,0.023383017769738685,0.031497360407483965,0.03682748230560388,-0.022842101911042842,0.014290828345077805,-0.03421526099667938,0.023263533586255616,-0.05267956953903543,0.02708315031666051,0.021875821998238707,-0.043129514534119694,0.01565131810857864,-0.036483189559997825,0.06422896198626434,0.0905279754448813,0.04725699008221903,0.06186669648486238
5.563,2.13,1,4,40,100,13,0.0022705544933078396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.13133635583204706,0.04271949819757233,-0.03854343500708335,0.06395188488599327,-0.04771815567766365,0.09612225234586419,-0.08026641910340096,0.02454354771598406,0.027421665918365392,-0.0404898584449791,-0.06716074810294619,-0.046675894406339305,-0.0904174118051327,0.02141045360839136,-0.13243193856222213,-0.0049158476589291344,-0.10155889491035378,-0.056056495178914985,-0.003367681998106718,0.22520005707345228,-0.08416814669784767,-0.09100633022481988,0.09779523013644725,-0.17370149417271585,-0.05797564205921528,-0.11445923732401961,-0.1310390277524864,-0.0688630095734487,-0.04040013199409704,-0.10165309334939428,0.030548290883461338,0.028422869424476027,-0.000796041477961966,-0.12393729853195853,0.06099524185968336,-0.00536959299965753,0.014713134690527275,-0.013214011494156918,-0.09047580652448961,-0.05579382693917649,0.03104046712556597,-0.010464764154119276,0.0006359689138717671,-0.09234332041878004,-0.0709873187640916,-0.1204441954471096,0.009529848382570053,0.006634990181639549,0.03817549816865055,0.044211949484461846,0.0027795660004817837,-0.039814827991201236,0.0023765147306074198
